Endothelial	InnateLymphoid	Leydig	Macrophage	Myoid	Sertoli	Unknown
Gm37271	0	0	0	0.0182879962902982	0	0.0274958500648213	0.00164748691867406
Gm37274	0.0180337781776048	0	0	0	0	0.00835023717879729	0.0236001863030296
Gm37276	0	0	0	0	0	0.019015171403594	0.011901991600698
Gm37280	0.0236337167870544	0	0	0	0	0.0689546252091351	0
Gm37283	0	0	0	0.00706084484510376	0	0.00257153365386285	0.0106100142660859
Gm37285	0	0	0	0	0	0.00678208891601026	0.00102901576013581
Gm37288	0	0.0659208513668473	0	0	0	0.00242094759816834	0.00162234980281222
Gm37289	0	0	0	0	0	0.0383756845975064	0.000920792148824806
Gm37292	0	0	0	0	0	0.0167474807901811	0.00399350527805514
Gm37294	0.03901929150761	0	0.0193116747523924	0.111711048158901	0	0.0704260452721349	0.0367566567109623
Gm37296	0	0	0	0	0	0.00759686997766424	0.00146850883191873
Gm37298	0.0243549764479004	0	0	0	0	0.0149082963875118	0.003840650716703
Gm37303	0.0727952452694932	0	0	0	0	0.0218435270061315	0.0108979839300549
Gm37305	0.0906054019915313	0	0.0257019133559123	0.0254319743607548	0	0.0151928995880753	0.0351643878761366
Gm37309	0	0	0.0029081708048591	0.0422122714666912	0	0.0223043949996824	0.0321920014198744
Gm37310	0	0	0.0298723582601209	0.0396824866122904	0	0	0.0495520068651828
Gm37311	0.0135076587894475	0	0	0.0545399710290577	0	0.00945347242522224	0.0692770735572689
Gm37314	0	0	0	0	0	0.0132162776676005	0.0218496454235707
Gm37326	0	0	0	0	0	0.00516180754244306	0.0012233128221003
Gm37328	0	0	0	0	0	0.00990310290538663	0.000987131830658027
Gm37330	0.0291911419704468	0	0.0180143506168441	0	0	0.0131689896701961	0.00705712566344975
Gm37333	0.0162928696056527	0	0	0.0776858845884548	0	0.0164399460959363	0.039998902184307
Gm37334	0	0	0	0	0	0.00627009546847429	0.00786728880233713
Gm37335	0	0	0	0.0107234228691044	0	0.00867568788835717	0.0111255874593936
Gm37336	0	0	0.00785979724994273	0	0	0.00499298899669366	0.00680769456417283
Gm37340	0	0	0	0.0181908858088043	0	0.00845506341414901	0.00332257349008847
Gm37342	0	0	0	0	0	0.00415531676331947	0.00153824175492158
Gm37349	0.0500725364207342	0	0.00398541866221549	0	0	0.00323135850319047	0
Gm37350	0.00495928706200619	0	0.405037366191088	0	0	0.708633728977993	0.0121866312949247
Gm37352	0.127002464613296	0	0.0210011494426295	0.0223921868823153	0	0.00680739213022671	0.0247968912169705
Gm37354	0	0	0	0	0	0.0130006383900766	0
Gm37362	0	0	0	0	0	0.00190189514557333	0.00652531457925862
Gm37366	0	0	0	0	0	0.00849438555700597	0.00247165219156848
Gm37368	0.0136196241831638	0	0	0	0	0.0564650414582319	0.00583678921625972
Gm37370	0	0	0	0	0	0.00358669378215308	0.00281091480125785
Gm37376	1.03264722886097	0.992186507833528	1.74320854537575	1.20770953665088	1.20987821400754	0.733220512696506	1.47570374818433
Gm37377	0	0.0706948135164909	0.00520300658146988	0.013293401334725	0	0.000589575137998281	0.0301128258704084
Gm37379	0.0137740947866418	0	0.0171152196497027	0.00829028539472399	0	0.0118224973138648	0.010544106987258
Gm37383	0.0358168558183433	0	0.0154907366756034	0.00496499218145133	0	0.0151074886994835	0.000442355550481163
Gm37384	0	0	0.00139650277012796	0	0	0.00413359152247082	0.00298871842294675
Gm37390	0.0121029928743278	0	0	0	0	0.0311778115420248	0.0100063640391284
Gm37393	0	0	0	0.0414959418081205	0	0.00774544330126535	0.00103725303231345
Gm37397	0	0	0.0375422636164119	0.0103070744346236	0.111267756335116	0.0305406812363754	0.0131053610759642
Gm37399	0	0	0	0.0428775657388024	0	0.0389235523608187	0.00241172093714439
Gm37401	0.0353785652650949	0	0.0289972846177981	0.110964999393205	0	0.0208526229814588	0.0583762531883287
Gm37402	0	0	0.00487935803394681	0.0190129916479608	0	0.00835602624416771	0.00511743753066503
Gm37406	0.065522039356416	0	0.00638117423426189	0.0540356528047566	0.0783209619818303	0.0350772417598371	0.0121864755470601
Gm37407	0	0	0.0302261184746143	0.00621000051340051	0	0.0271007627103147	0.00992592408708118
Gm37409	0	0	0	0	0	0.0339891726105	0
Gm37415	0	0	0	0	0	0.0456057274534384	0.00627426322371492
Gm37419	0	0	0.0352769724885846	0	0	0.0246978838785234	0.0152789637540484
Gm37420	0.073599271272644	0.0921869797866553	0.0215786035454382	0.0590970313813354	0	0.027730453738754	0.00488788693212833
Gm37421	0.00495928706200619	0.233886779910077	0.0193826383811707	0.119098858772791	0	0.0671020662185565	0.114762785161537
Gm37422	0	0.169005478002039	0	0	0	0.0757768588137762	0.00745299783898053
Gm37423	0	0.0497852974283617	0	0	0	0.0229158952759739	0.00991896927559589
Gm37424	0	0	0	0	0	0.00448050500991241	0.00574972698555663
Gm37428	0	0	0.0320445756306205	0.00562976743598388	0	0.00623047277510734	0.0236400753852365
Gm37436	0.0294436051230345	0	0.00357194383003781	0	0	0.00790695846774047	0.00900531050606654
Gm37437	0	0	0	0	0	0	0.00830108346070804
Gm37444	0	0	0.00304701409209751	0	0	0	0.00372698232684301
Gm37447	0	0	0.0302919963652651	0	0	0.0337566312139255	0.0124472854691582
Gm3745	0.0413084877100512	0	0.0232089362893055	0.00496499218145133	0	0.0450441377976142	0.027901809070293
Gm37450	0.0323526134678094	0.101078778574752	0.0435995104447755	0.0704676922871103	0	0.00523530157902008	0.0241444731925062
Gm37452	0.0381010802800478	0	0.014875692680571	0	0	0	0.03338994738467
Gm37453	0.0347474328857058	0	0.00873638259052716	0.0165847331247463	0	0	0.00195711056044797
Gm37465	0	0	0	0	0	0.00711599062413462	0.00252625895780676
Gm37466	0	0	0.00189431882406201	0	0	0	0.00325244627249117
Gm37470	0.0422990816791871	0.108340326460274	0.0291029999114853	0	0	0.0173065063278561	0.00686733137101094
Gm37472	0.135936273091544	0	0.0354422257413387	0.309112640030069	0	0.0809910733828395	0.0394004004942844
Gm37474	0.371061772229345	0	0	0.0194762535527692	0	0	0.000923605006573473
Gm37475	0	0	0.0296546131297622	0.0198515524774322	0	0.0115464305326972	0.032068659974829
Gm37482	0	0	0	0	0	0.0119528902456032	0.0012702543740724
Gm37484	0	0	0	0	0	0.0181902999477038	0
Gm37486	0.0580327000128214	0	0	0.0161964171106821	0	0.0235372350173271	0.0231016154634915
Gm37490	0.0240923842785624	0	0.0130670166423062	0	0	0.00600369095687435	0.0063775755877268
Gm37492	0	0	0	0	0	0	0.00941486064209974
Gm37494	0.0820772624499232	0.215997425086128	0.0733853387906382	0	0	0.038761819465241	0.0606116600295213
Gm37501	0.0304149522954445	0	0.0240183594438271	0	0.189170187900151	0.0132290383846741	0.00806340153373002
Gm37509	0	0	0	0	0.190053666034108	0	0.0100143591417446
Gm37510	0	0	0	0.0237447226005766	0	0.0552706884145011	0
Gm37519	0	0	0.0104015731489996	0.0343439167488869	0	0.00698139303243295	0.0117204691319799
Gm37524	0	0	0	0	0	0.000427405466876092	0.0134655751913974
Gm37527	0	0	0	0	0	0.00303006276142514	0
Gm37529	0	0	0	0.0168686136925735	0	0.0319055505474352	0.0112084987653487
Gm37531	0.03901929150761	0	0	0.021508471879825	0	0.0166418346671546	0.0180495707940588
Gm37534	0	0	0	0.08027348135334	0	0.00683460055877189	0.00736930911570241
Gm37553	0	0	0.0130153568186002	0	0	0.00574411505603792	0.00640482000445246
Gm37558	0	0.0372055650071569	0.00310191841658575	0.0624112256308187	0	0.0611971217422873	0.00793364400981723
Gm37559	0	0	0	0	0	0.0321992710939112	0.00220338227901203
Gm37562	0	0	0	0	0	0.0146942479768067	0.0015227470858128
Gm37563	0	0	0.0124456803826254	0	0	0.0070775816350897	0.00523588743788657
Gm37566	0	0	0.00349894898754567	0	0	0.0375352818572339	0.0103069903329114
Gm37568	0	0	0	0	0	0.0182266833240921	0.00493341228092989
Gm37569	0.0252237357695221	0	0	0	0	0.00847637435846187	0.00184189765075858
Gm37570	0	0	0	0	0	0.0126695764429357	0.00563595374014932
Gm37575	0	0	0.00748273133543907	0	0	0	0.0018521338066878
Gm37580	0	0	0.00161162207542031	0	0	0.018743403120048	0.0022406241258677
Gm37584	0	0	0	0	0	0.0122362796277615	0.000782425511933844
Gm37587	0.0209956337918606	0	0	0	0	0.0139024662808553	0.000413742975116177
Gm37588	0	0	0	0	0	0.00579841719485576	0.00267834226192041
Gm37589	0	0	0	0	0	0.000320374251122178	0.00458552408824275
Gm37598	0	0	0.00349894898754567	0	0	0.00743998014794112	0.00424344728098196
Gm3760	0	0	0	0	0	0.0132185599266046	0.004082380511383
Gm37600	0	0	0	0	0	0.0181091168953378	0.00796333281464188
Gm37606	0.0332975659158995	0	0.0595630994554105	0.330119972674018	0.156578886905127	0.181669660900589	0.278163401439213
Gm37607	0.0462972616620226	0	0.0381253325912206	0.044177610314523	0	0.104523420751201	0.0796887951799776
Gm37612	0.0254535965232692	0	0	0	0	0.00439383541717778	0.00430451234329045
Gm37621	0	0	0	0	0	0.016588350229592	0.0148727819967221
Gm37626	0	0	0.0030276061882603	0	0	0.00117865484118733	0.0129917962555072
Gm37636	0	0.0844665982222866	0.0241172153633138	0	0	0.00868642603010038	0.0259597033864385
Gm37639	0	0	0	0	0	0.00206246817156921	0.0012624749970904
Gm3764	0	0	0.0113180502512417	0	0	0.00616369697810909	0.000965075444877338
Gm37646	0	0	0	0	0	0.0117772244092194	0
Gm37649	0	0	0	0	0	0.00343162411891832	0.00260600727581024
Gm3765	0	0	0	0	0	0.0145347516998065	0.00216257383870513
Gm37650	0	0	0	0	0	0.00955931209413008	0.00116427121340987
Gm37651	0	0	0	0	0	0.0131103856804151	0
Gm37653	0.0188491361191353	0	0	0.02623267401008	0	0.125780352068165	0.0164361201476491
Gm37660	0.0359580278441316	0	0.0023222492027802	0	0	0.00671005203668572	0.0184892894207887
Gm37666	0	0	0.0116198168604966	0.0179368962984076	0	0.0431558146720863	0
Gm37670	0	0	0.00886293475683749	0	0	0.0225339971086311	0.0176733000328889
Gm37671	0	0	0	0	0	0.00670123878345811	0
Gm37675	0	0	0	0.00496499218145133	0	0.00785764102671973	0
Gm37676	0.100873846121927	0.189978923020834	0.0851393791410119	0.0911999055072261	0.189170187900151	0.0048644539775927	0.155357786551387
Gm37677	0	0	0.0276406774789881	0.0838390659388549	0	0.0555215875071615	0.0342299053624702
Gm37678	0	0	0.0153135015467918	0.0296206498346471	0	0.0179047203669434	0.00587139988132922
Gm37682	0	0	0.00300587759045553	0	0	0.00307845810542563	0.0133950932660298
Gm37683	0	0	0	0	0	0.0123803222074872	0.0102685744147745
Gm37694	0.0327317538087561	0	0.0512013400481615	0.135793352444644	0	0.101595761277952	0.201960303725433
Gm37696	0	0	0	0	0	0.00907197789047583	0.00500031607178312
Gm37699	0.0342648217460123	0	0	0.0225432833671631	0	0.0371992914842112	0.0204049541618187
Gm37702	0	0	0	0	0	0.00720914806735699	0.00370021003845534
Gm37706	0	0	0.0151157548578275	0	0	0.0052460749868252	0.00783336265089831
Gm37713	0	0	0.00173943277830758	0	0	0.000660529840265615	0.00869666715911313
Gm37714	0	0	0	0.0117057605580047	0	0.00313130758612295	0.00878111218338559
Gm37716	0.0379844902233446	0	0.0246790063996882	0.00983235049536654	0	0.0165759296524143	0.00684530296943473
Gm37717	0.0107292446688417	0	0	0	0	0.0055384839891584	0.0075226896694857
Gm37718	0	0	0	0.0431771537944555	0	0.0151544874655563	0.0152233251302849
Gm37720	0	0	0.00349894898754567	0	0	0.000612028271552546	0.00381373021713102
Gm37728	0.0380103374118622	0	0.00816176134458492	0.0280558011380363	0	0.066108805571951	0.0388272535109287
Gm37732	0	0	0	0	0	0.00158952085667067	0.00303707740701768
Gm37733	0.0679124477901817	0	0.0148375946195628	0.0185520998804594	0	0.0594373154961014	0.0228676524206036
Gm37735	0	0	0	0	0	0.0231874550333196	0
Gm37738	0	0	0	0	0	0.00442126972047253	0.00219272847820652
Gm37747	0	0.086278217097892	0.0154907366756034	0.0171133906542491	0	0.0196552137573368	0.00323195624764985
Gm37756	0	0	0.00463436019758538	0	0	0.0134980093944354	0.00601459256427926
Gm37760	0.0299217452324926	0	0	0.0577734456350451	0	0.0370348999279927	0.0167117091878999
Gm37767	0	0	0	0.00668303819084056	0	0.0212021753199621	0
Gm37768	0.0158311560994015	0.0454673358586324	0.0055833876661619	0	0	0	0.00314228020263592
Gm37769	0	0	0	0	0	0.0187749546315292	0
Gm37770	0	0.179945069143876	0.00744598291153415	0	0	0.0120179915880473	0.0161364886736168
Gm37776	0	0	0.00329410574419339	0	0	0.0099015237942647	0.00107793187668266
Gm37780	0	0	0.0201580714638113	0.0205148444582992	0	0.00912176262570137	0.0172692765142585
Gm37785	0	0	0	0	0	0.0061555323136491	0.00951316973272638
Gm37788	0.0351188043775478	0	0	0	0	0.0205850634659616	0
Gm37790	0.00545997132579065	0	0	0	0	0.00112264798813994	0.00366249795934641
Gm37795	0.0312836366815599	0	0.0517248328404539	0	0	0.347896855543129	0.0117333210558376
Gm37796	0	0	0	0	0	0.00711565450347913	0.00150107467585243
Gm37802	0	0	0	0.0181908858088043	0	0	0.0627560507978657
Gm37809	0.0198187580727421	0	0	0	0	0.0443084988654854	0.00438969042262387
Gm37814	0	0	0	0.00562976743598388	0	0.011494918658872	0.00796296419207656
Gm37818	0.0270039279400357	0	0	0	0	0.0334157814398606	0.0107310476251299
Gm37820	0	0	0	0	0	0.0184971405713282	0.00877968171489822
Gm37827	0	0	0.02475822280891	0	0	0	0.00525875854035061
Gm37844	0.0640198087312978	0	0	0	0	0	0.0140318439434424
Gm37859	0	0	0.0030276061882603	0	0	0.00360760626366023	0
Gm37860	0	0	0	0	0	0.00493456173654707	0.0122266597330758
Gm37864	0	0	0	0	0	0.0109872943790764	0.00115419675822425
Gm37867	0	0	0.00527715178368981	0	0	0.00377274581757369	0
Gm37874	0.0236337167870544	0	0	0.0236044834761855	0	0.0142891762137275	0
Gm37879	0.0878014869792819	0	0.0276457490541563	0.00668303819084056	0	0.0149418588453119	0.0480788184696345
Gm3788	0.0101835740582154	0.0523197526172948	0.0232948483749265	0	0.153049100391514	0.0199648055639911	0.014767828922331
Gm37881	0	0.0883030092385794	0	0	0	0.00369107758797776	0.0047554290157345
Gm37885	0.0832422389923726	0	0	0	0.201939297730359	0.00847695791835154	0.0051740413879681
Gm37893	0.0349868289575935	0	0.00183610741104305	0.0425484522509671	0	0.147935577228607	0.0161828056468765
Gm37894	0.0113045881381473	0	0.0197720305728035	0	0	0.00244746338700127	0.00114400650374791
Gm37896	0	0	0	0	0	0.00566320452097393	0.0154941524234182
Gm37899	0	0	0.0298517154300002	0	0	0.00329809412394434	0.0635197583752179
Gm37900	0	0	0	0	0	0.014289954494397	0.00241101129311463
Gm37902	0	0	0	0	0	0.00532786529196875	0.00258079644635479
Gm37906	0	0	0	0	0	0.00844320928319173	0.00302692985859786
Gm37912	0	0	0	0	0	0.00929750615715321	0.00288290533019733
Gm37913	0	0	0	0.00983235049536654	0	0.000692910925618415	0.00958705982039449
Gm37914	0	0	0.0101718894351906	0.0576401670911333	0.132495749673707	0.0159881279159748	0.0061455581214874
Gm37922	0	0	0	0	0	0.00113038824251833	0.00939851383604412
Gm37931	0.0622502005001612	0	0	0	0	0	0.00904402308077049
Gm37933	0	0	0.00692795098151725	0.0502331721416277	0	0.011348204258804	0.0143969138138413
Gm37935	0	0	0	0	0.229267822906636	0.0208695582137591	0.00812380007499328
Gm37943	0	0	0.00979340001159731	0.0416326554479964	0	0.00428807561880652	0.0978080620731682
Gm37945	0	0	0	0	0	0.0243820542405865	0.0135455473429282
Gm37949	0	0	0.0391329101830898	0.0161964171106821	0.0771362541391632	0.00918037195283003	0.00875770544238994
Gm37953	0.0323526134678094	0	0	0	0	0.00322441234782088	0.00502960412911253
Gm37954	0.0551892443995456	0	0	0.0543574587854253	0	0.00444233128064677	0.0108877559617307
Gm37960	0	0	0	0	0	0.0156822598853172	0.0129034041232641
Gm37963	0	0	0	0.00979353428946883	0	0.0289214414182675	0.00943049485858835
Gm37965	0	0	0	0	0	0.00184578862018356	0.00387668835474081
Gm37967	0	0	0	0.0203696262010913	0	0.0199623958321821	0.0132642359405845
Gm37968	0.0109823510010047	0	0.0107124981854968	0	0.138530835657197	0.0186488507456961	0.0130927011727405
Gm37969	0	0.172039940261439	0.00891019820350838	0.0486531690375308	0	0.015698994071989	0.0320576033292409
Gm37973	0	0	0.0379613413335604	0	0	0.00814504660807456	0.0035041323924757
Gm37975	0	0	0	0	0	0.0115826978346741	0.00297680356131891
Gm37978	0.0327317538087561	0	0	0	0	0.00973574825188113	0
Gm37980	0	0	0	0.00621000051340051	0	0.00438926440944448	0.00234424126229192
Gm37981	0	0	0	0	0	0.00599634971277286	0.000639629957511823
Gm37982	0	0	0	0.0182879962902982	0	0.00904890453153117	0.00162534533728445
Gm37983	0	0	0	0	0	0.0048191312098132	0.00243573679958649
Gm37985	0.017464367777709	0	0	0	0	0.0183769782962577	0.0090547618495
Gm37986	0	0	0	0	0	0.0125355846722207	0.0113862015557861
Gm37988	0.0187102497860927	0	0.0030276061882603	0	0	0.0457876103047441	0.0120231100784831
Gm38004	0	0	0.00197711045746192	0	0	0.00874213371968732	0.00221546764872449
Gm38009	0	0	0.0106444679310787	0	0	0.00319429851827693	0.0123356980338339
Gm38012	0	0	0	0	0	0.00408443132211025	0.00408636370140014
Gm38014	0	0	0.00173943277830758	0	0	0.0485880345379723	0.00384980406719113
Gm38016	0	0	0.0102702994783297	0	0	0.000776270046578314	0.00780723787007531
Gm38020	0	0	0.0249658482981425	0	0.144679115667451	0.0206714235514959	0.0177693715869614
Gm38021	0	0	0.0124456803826254	0.00621000051340051	0	0.0179811607471713	0.00880683506599121
Gm38022	0	0	0	0.0288216679902179	0	0.00293043164822599	0.0183933886608706
Gm38030	0	0	0	0.03366879311643	0	0.00763164285904019	0.00344380130390922
Gm38034	0	0	0	0	0	0.00561282263241587	0
Gm38037	0	0.0514072311780744	0	0.0581295442262051	0	0.0159150536600362	0.0217413918677261
Gm38038	0	0	0.0186149542232423	0	0	0.00833670111073521	0.0127413078526181
Gm38042	0.00902680663773257	0	0	0.0714629715492706	0	0.0727365933539494	0.0059178841194481
Gm38043	0.0593449223329789	0	0	0.0267960975209057	0	0.0599806357765164	0.0160271227939274
Gm38055	0	0	0	0	0	0.00762625597568966	0.00121969381294671
Gm38057	0.0198187580727421	0	0.00139674776076979	0.00919284656657954	0	0.0124583186782424	0.0270447719319063
Gm38067	0	0	0	0	0	0.00532372263009803	0.00303409560134344
Gm38070	0.0214387946184859	0	0	0	0	0.000766977309607274	0.0119060302962916
Gm38071	0	0	0.0314629657976932	0.155446582435254	0	0.0552322613265324	0.039745305499311
Gm38075	0	0	0	0	0	0.00456862240919848	0.0011824854025418
Gm38077	0.038323270353878	0.12221027033648	0.0287104749353084	0.0171133906542491	0	0.0387710985869554	0.012128934533973
Gm38082	0.00495928706200619	0	0.00578102456245771	0.013444947986853	0	0.0378150551487937	0.00940641881162015
Gm3809	0	0	0	0	0	0.00288538534233128	0.01238897920798
Gm38097	0	0	0	0	0	0.00275161856873509	0.00313822783466771
Gm381	0.0334170817811753	0	0	0.0808808856248958	0	0.0113410725372692	0.0110723040848593
Gm38102	0	0.0640554980654828	0	0	0	0.0568910376448105	0.0212026556025388
Gm38104	0	0	0	0	0	0.0129551865342026	0.00211822780569142
Gm38115	0	0	0.00692795098151725	0	0	0.0252381742056314	0.00848132361142969
Gm38120	0.167972016056028	0	0	0.0185520998804594	0	0.0652761818595368	0.0181839687381706
Gm38125	0	0	0	0	0	0.0135724208377977	0.00310282339109584
Gm38132	0	0	0	0	0	0.0566495659261917	0.011221227676743
Gm38140	0	0	0	0	0	0	0.0103418224721534
Gm38142	0	0.0706948135164909	0	0	0	0.00352586566422686	0.00580280320541069
Gm38150	0	0	0.00329410574419339	0	0	0.00345466923841698	0.0017998624840347
Gm38157	0	0	0	0.00706084484510376	0	0.0358789371370016	0.00146236907405149
Gm38160	0	0	0	0	0	0.00439436864967679	0.00221423212246871
Gm38162	0	0.0640554980654828	0.00929870772593115	0.0360603300232604	0	0.02556242508213	0.0160218294364059
Gm38163	0	0	0.00139650277012796	0	0	0.0106213125915696	0.00223132336558744
Gm38164	0	0	0	0	0	0.0171312902470453	0.00219490028627063
Gm38165	0	0	0	0	0	0.0098912127278958	0.00355623577783094
Gm38178	0	0	0	0.00979353428946883	0	0.000647764825986859	0.00625138309875879
Gm38186	0.0362350605629435	0	0	0	0.240961575076113	0.032573251779977	0.0434198279961521
Gm38190	0	0	0.0087504524047572	0.0211979228024688	0	0.0490273027080287	0.00938502638733254
Gm38192	0	0.0801248431971966	0	0	0	0.00619374475417385	0.00506871178312961
Gm382	0.0107292446688417	0	0	0	0	0.0156222086743327	0.00249275094229091
Gm38200	0	0	0.00465131396076722	0	0	0	0.0150276440483916
Gm38211	0	0	0	0	0	0	0.0311813112555966
Gm38215	0.0191857560538432	0.0659208513668473	0.00124238249252984	0	0	0.00873681474159948	0.00629099250289371
Gm38216	0	0	0.00972758961459156	0	0	0.0141382659737012	0.00461951112539385
Gm38220	0.0185967180001626	0	0	0	0	0.0406609301516365	0.0124101356894989
Gm38227	0.0183839182725292	0	0.0056722250103798	0.0248951135081271	0	0.00862792006569876	0.0155406863580153
Gm38228	0	0	0	0	0	0.0585800528078255	0
Gm38230	0	0	0	0	0	0.0126438006454391	0
Gm38236	0	0	0	0	0	0.00875734042172319	0.00270389186940888
Gm38247	0.0198187580727421	0.0568929858357359	0	0	0	0.00926295111982378	0.0219271355938774
Gm38248	0	0	0.0878936481232415	0	0	0.0238454567958296	0.0160594097140842
Gm38250	0	0	0.016434007544393	0	0	0.000399565246368416	0.00485686456376697
Gm38253	0	0	0.00344073337973831	0.104061198494363	0	0.025747363946203	0.0173878240838817
Gm38257	0	0	0.0038430634356833	0	0	0.00636285753447419	0.00181822860126675
Gm38266	0	0	0	0	0	0.00287477954393476	0.0061781773168241
Gm38269	0	0	0.00139674776076979	0.0311468217985806	0	0	0.00874413073554975
Gm38274	0.0697080456525866	0.066623812337013	0.0128697282211053	0.0424596493664869	0	0.0098270776800693	0.0296784578577177
Gm38284	0	0	0	0	0	0	0.00761431089716342
Gm38285	0	0	0.0192444637745376	0	0	0	0.011454501170487
Gm38287	0.0113045881381473	0.0778870182159921	0	0	0.111267756335116	0.00223150256856756	0
Gm38297	0	0	0.0055833876661619	0	0	0.00756740264728433	0.0036062521440215
Gm38299	0.0154845000268171	0.0845040036490822	0.0553722847146909	0.027264537272734	0	0.347594386677898	0.0129562758294674
Gm3830	0	0	0.0213861820957269	0.00979353428946883	0	0.000558291415032691	0.0420966837695534
Gm38300	0	0	0.00465131396076722	0	0.184538257854997	0.01368265299828	0.00920086653853937
Gm38301	0	0.0479367876663412	0	0	0	0.015288063773721	0.00482291434426747
Gm38305	0	0.104671719169948	0.0331467121428601	0.0489749308703905	0	0.00602325289607757	0.010478688887127
Gm38312	0.0113045881381473	0	0.0247221205806112	0	0	0.0129062562084052	0.00886650726590808
Gm38327	0.00902680663773257	0.0640554980654828	0	0.00760738203619568	0.161932528274409	0.013405935785728	0.00579745377048497
Gm38329	0	0.090164111235782	0.00314728734096413	0	0	0.0149224106886635	0.00606979509328599
Gm38336	0	0	0	0	0	0.0108268980702613	0.00142513099694997
Gm38340	0	0	0	0.00829028539472399	0	0	0.0635043885974168
Gm38342	0	0	0	0	0	0.0212672074947071	0
Gm38344	0	0	0.00694154145619955	0.0132272863851045	0	0.0112605192567375	0.0211335005467593
Gm38345	0	0	0.0091614836563878	0.0201867199794909	0	0.00656915187393441	0
Gm38351	0	0	0	0	0	0.0600400390011046	0.00518973109529076
Gm38352	0	0	0.00465131396076722	0	0	0.00174554659492998	0.0089128131249793
Gm38355	0	0	0.0287200059046857	0	0	0.00355948771846047	0.0139050334608124
Gm38357	0	0	0	0.0607823843605429	0	0.0203203971879968	0.0098618451904658
Gm38358	0.047235397529318	0.162275630738203	0.031906819870592	0	0	0.000957972659506097	0.0189880982822604
Gm38359	0	0	0	0	0	0.033803887862237	0
Gm38365	0	0	0	0.0768196717934023	0	0.0196868881360251	0.00358555734437869
Gm38366	0	0	0.00979340001159731	0.0301834317563584	0	0.0922750360852948	0.0185926066570323
Gm3837	0.0846382920566735	0.162674034499372	0.117526790258561	0.272503622600479	0.0684406620565912	0.247779754546275	0.162550925356538
Gm38372	0	0	0.00692795098151725	0	0	0.0108063367850331	0.00716215967468942
Gm38375	0.0122274978238692	0	0.00679294878179326	0.0252180106341236	0	0.0183231618996867	0.011184395346973
Gm38376	0.042590089964882	0	0.0344362156067024	0.0211356440638599	0	0.21354548510525	0.00909220020841293
Gm38377	0	0	0	0	0	0.0224845968699676	0.00338356359015566
Gm38380	0	0	0.00870639704377145	0	0	0.0810636282705729	0.0127979754517243
Gm38381	0	0	0	0	0	0.00969859807218678	0.00275864499821872
Gm38384	0	0	0.00681965276942064	0	0	0.00727583365849639	0.00140135141213991
Gm38387	0	0	0	0.0161964171106821	0	0.00660377117077518	0.0126235607438981
Gm38390	0	0	0	0	0	0.00955012925850467	0.00207343128549529
Gm38391	0	0.0801248431971966	0.0607079114118178	0.0362420437628415	0	0.0585470082954376	0.0731595288435232
Gm38393	0.0477604638219115	0	0.00719015910114749	0	0.236748625807539	0.0690875143333102	0.0174098344563691
Gm38394	0.0334170817811753	0	0.00853038227566619	0.0116962449651498	0	0.0152871296106935	0.0231663055459503
Gm38399	0.0464965475769021	0	0	0.0736545864300925	0	0	0.0225795038432049
Gm3841	0.0198187580727421	0	0	0	0	0.00940858068946685	0.00133848581044014
Gm3848	0	0	0.016434007544393	0	0	0.0295758312768243	0.0076448069682357
Gm3851	0	0	0.00644169422381501	0	0	0.00317180285334671	0.0048281410022835
Gm3880	0.0457522383973214	0	0.0597935593735449	0.0145048638673957	0	2.11116261563142	0.00408911084106756
Gm3912	0	0	0.0216225575234033	0	0	0.00230040003227118	0.00281639552589647
Gm3933	0.0101835740582154	0	0.0120096591619193	0.00674506965153422	0	0.0119411420218027	0.0308386361886956
Gm3934	0.188500255188239	0.44430625820525	0.365460998517692	0.0914188761922287	0.0891760783096453	0.442001430023498	0.344070461530338
Gm3940	0.0135076587894475	0.0375092728072026	0.0578551896493219	0.134064403371127	0	0.0239518536022734	0.0838788591476819
Gm3943	0	0	0	0	0	0.00329458977626015	0.0047197570792663
Gm3952	0	0	0	0	0	0.104915413190015	0.0068194296552344
Gm40	0	0	0	0	0	0.0104632160429779	0.0120567914041915
Gm4017	0.0304149522954445	0	0.0061372340736714	0.038115874339435	0	0.0362046073665636	0.08215258460554
Gm4034	0	0.0556366495214918	0.00304701409209751	0	0	0.0103476652436288	0.011310319099579
Gm4035	0.0901731848163458	0	0.0693164247735079	0.0806822701947351	0	0.03537548021243	0.105247233179545
Gm4070	0.116626571919338	0.102540371397488	0	0.0763563283009228	0	0	0.000937155810284419
Gm4076	0	0	0.0107341439853126	0	0	0.0181090828901658	0.00428518772505656
Gm41	0	0	0.0252383147878815	0	0	0.0156319060032256	0
Gm4117	0	0	0.0055833876661619	0.00829028539472399	0	0.0305783323032851	0.0789005498415453
Gm4149	1.03031352315655	1.82929156658964	0.560170072919617	0.962283965806484	0.331326103222011	0.254160721155805	1.04565284029452
Gm4181	0	0	0.00429443243513414	0.0917332448152431	0	0.0238657165313568	0.0188768865406698
Gm4189	0.0209956337918606	0	0.0230283594100794	0	0	0.00423383893127392	0.014369967494319
Gm4202	0.0848795735416496	0	0.0197781690212747	0.0304902159634873	0	0.0656372668217616	0.0619820625953642
Gm4204	0.242175593302657	0.437810551436676	0.231834954924905	0.337465861798323	0.189170187900151	0.127303593534884	0.372159269615733
