V1	V2	V3	V4	V5	V6
Gm26546	0	0	0	0	0.00693469253306981	0
Gm26547	0	0	0	0	0	0
Gm26548	0	0	0	0	0	0
Gm26549	0.0177822035706665	0.100327424115232	0.0949843686693365	0.10506505938943	0.0812441274920369	0.0126264300505192
Gm26550	0	0	0	0	0	0
Gm26551	0.0359660480506402	0	0.00966570501560623	0.0135674133636747	0	0
Gm26553	0	0	0	0	0	0
Gm26554	0	0	0	0	0	0
Gm26555	0	0	0.0199252517532629	0.0126152862832106	0	0.035409057021161
Gm26556	0	0	0	0	0	0
Gm26558	0	0.0834163721004572	0	0	0	0
Gm26559	0.0359660480506402	0	0.0165549506425673	0.0150964174002184	0.0299391824124646	0
Gm26560	0	0	0	0	0	0
Gm26561	0	0	0	0.00505295496806532	0	0.0194008249230757
Gm26562	0	0	0.00248570100496892	0.00244562698661337	0	0
Gm26563	0	0	0.0172608166392963	0.0232885485863475	0.0384610123757495	0.0575788723311093
Gm26564	0.19952114924182	0	0.00184166810930669	0.00294893129255492	0	0
Gm26565	0	0	0.00508577153697102	0	0	0
Gm26566	0	0	0.00703043124831117	0	0	0.0252365930599369
Gm26567	0	0	0	0	0	0
Gm26568	0	0	0	0.00362372802616622	0	0
Gm26569	0	0	0	0	0	0
Gm26570	0	0	0	0	0	0
Gm26571	0	0	0.00232276706595032	0.00704670333243001	0	0
Gm26573	0	0	0	0	0	0
Gm26574	0	0	0	0	0	0
Gm26575	0	0	0.0109146622671051	0	0.0167837050364542	0
Gm26576	0	0	0	0	0	0
Gm26577	0	0	0.00792895432901009	0	0	0
Gm26578	0	0.036444476839535	0	0	0	0.0100817326062388
Gm26579	0	0	0	0	0	0
Gm26581	0	0	0	0	0	0
Gm26582	0.338460128332066	0.356540924920483	0.273992804328547	0.21367252451234	0.0674471817510742	0.0770940576689394
Gm26583	0	0	0	0.00362372802616622	0	0
Gm26584	0.19952114924182	0	0	0	0	0
Gm26585	0	0.041250721887633	0.00159178131471586	0.00842307347714306	0	0.029341011506731
Gm26586	0	0	0.0161695314997902	0	0.0101092200130207	0.0143520206209832
Gm26587	0	0	0	0.00223140370466569	0	0
Gm26588	0	0	0	0.00485602582183045	0	0
Gm26590	0	0.12989502104397	0.0171940828291878	0.0271958668480533	0.0503532039848598	0.0512701806559469
Gm26592	0	0	0	0.00225168324581041	0	0
Gm26593	0	0	0.00244981552889067	0	0	0
Gm26594	0	0.0137263649154113	0.0056002480272887	0.00280976460635057	0.00785707045985076	0
Gm26595	0	0	0	0	0	0
Gm26596	0.0469307302421626	0.0390816867842847	0.0392659681947276	0.0144555710664732	0.00841839419130801	0.00995133795738837
Gm26597	0	0	0	0	0	0
Gm26599	0	0	0	0	0	0
Gm266	0	0	0.00121478047702	0	0	0
Gm26601	0	0.0257267815796244	0.00215107887360906	0	0	0.0185672403325021
Gm26602	0	0.0179736506281791	0.00241883010862966	0.00582738357470356	0	0
Gm26603	0.0179340028694405	0	0.00304247292199099	0	0	0.00351876646122935
Gm26604	0	0	0	0.0108382785063303	0	0
Gm26606	0	0.0816587461238828	0.0407039379550958	0.0445216166854698	0	0.0252365930599369
Gm26608	0	0.0390464848402023	0.0133219437495132	0	0	0
Gm26609	0	0.036444476839535	0.0624069155251777	0.00319023532770895	0	0.0177922962915517
Gm26610	0.0876577840112202	0.0292684354557827	0.0739982066195156	0.0362639048273799	0.0110578858206942	0
Gm26611	0	0	0.0184885434452151	0.0284482077989946	0.0109270390674428	0.0248001111044978
Gm26612	0	0	0	0	0.0304706187059128	0
Gm26613	0	0	0	0	0	0
Gm26614	0	0	0	0	0	0
Gm26615	0	0	0.00135876765209026	0.00953506089566641	0	0
Gm26616	0	0	0.0146932676451093	0.0122838268473945	0	0
Gm26617	0	0	0.00412354619689263	0.0056041529014661	0	0.0135855905792081
Gm26618	0	0	0	0	0	0
Gm26619	0	0	0.0127391244951209	0	0	0
Gm26620	0	0	0.0561698769189588	0.0159634997356566	0.0687320206036784	0.0148310960624923
Gm26621	0.0649220679009225	0.0701262272089762	0.0167209127826515	0.0360976040055488	0.0300304637427433	0.154171103725235
Gm26622	0	0	0	0	0	0
Gm26623	0	0	0	0.00387316770118976	0	0.018633042719977
Gm26624	0	0	0.00921072732711849	0	0	0
Gm26625	0	0	0	0.00278935592934785	0	0
Gm26627	0	0	0.00502008032128514	0	0	0
Gm26628	0	0	0	0	0	0
Gm26629	0	0	0	0	0	0
Gm26630	0	0	0	0	0	0
Gm26631	0.0197800458897065	0	0.0186609595221481	0.012951480925748	0.00847039849836776	0.0382136673308534
Gm26632	0	0	0	0	0	0
Gm26633	0	0	0	0	0	0
Gm26634	0	0	0.0019090782397535	0	0	0
Gm26635	0	0.0247386975075762	0.0266080114243252	0.0287302328746672	0.00678190479290776	0.00697242765292205
Gm26636	0	0	0.00229489386115892	0	0.0108745178510648	0.0128810703654231
Gm26637	0	0	0.00677377147751567	0	0	0
Gm26638	0	0	0	0	0	0
Gm26639	0	0	0	0	0	0
Gm26640	0	0	0	0	0	0
Gm26641	0	0.0637661717024809	0.0344272294051615	0	0.0163707918879452	0
Gm26642	0	0	0	0	0	0
Gm26643	0	0	0	0.0103028792357087	0	0
Gm26645	0	0	0.0124823959258915	0	0	0.0344010265266316
Gm26646	0	0	0	0	0	0
Gm26647	0	0	0	0	0	0
Gm26648	0.0907770515613653	0	0.0183251721606736	0.017613055331329	0.0532911415926881	0
Gm26649	0	0.0976165318008292	0.0265375431415553	0.0330938637339815	0.0608217838930499	0.00691034859253475
Gm26650	0	0	0	0	0	0
Gm26651	0	0	0	0	0	0
Gm26652	0	0	0	0.00419126414813604	0	0.0115721721661486
Gm26653	0	0	0	0	0	0
Gm26654	0.062266500622665	0	0.0126476077040823	0.024110218566476	0.0404922679260116	0.054573676172542
Gm26655	0	0	0	0	0	0
Gm26656	0.023494032515741	0	0	0	0.0189325810787785	0
Gm26657	0	0	0	0.00605385715869774	0	0
Gm26658	0	0	0	0	0	0
Gm26659	0	0	0	0	0	0
Gm26660	0	0	0	0	0	0
Gm26661	0	0	0.0103017099789928	0.0110019754823833	0	0
Gm26662	0	0.0200038007221372	0	0	0.0081485447106574	0
Gm26663	0	0	0.0283297658565664	0.00419469773427597	0	0
Gm26664	0	0	0.0190837963217716	0.00332057568156476	0	0
Gm26665	0.213857998289136	0	0.0205681164645052	0	0	0.0460019272514185
Gm26666	0	0	0	0	0	0
Gm26667	0	0	0.00539793582933886	0.00197011454442973	0	0
Gm26668	0	0	0.0013626094516042	0.0374802935315917	0.0181941571283798	0.0361151174212628
Gm26669	0.0959548655407367	0.240814706836185	0.102895336289371	0.197095685943496	0.113168850515574	0.101216957325834
Gm26670	0.0359660480506402	0.292785463770121	0.149576781270825	0.0378558493518769	0.0726782853067987	0.0597400820769923
Gm26671	0	0	0	0	0	0
Gm26672	0	0	0	0.00366873252995428	0	0
Gm26673	0	0	0	0	0	0
Gm26674	0	0	0.00500653027037888	0	0	0.0155781438641586
Gm26675	0	0.010710250244997	0.0248266004340946	0.0255417260041584	0.0298502284262367	0.00812825079230125
Gm26676	0	0	0	0	0	0
Gm26677	0	0	0	0	0	0
Gm26678	0	0.0547173853129198	0.00753416518941504	0.00463517896889517	0.0139916106302661	0.0506114133561075
Gm26679	0	0	0	0	0	0
Gm26680	0	0	0	0	0	0
Gm26681	0	0	0	0.00308577402629943	0	0
Gm26682	0	0	0	0	0	0
Gm26683	0	0	0	0	0	0.0271900063072226
Gm26684	0	0	0	0	0	0
Gm26685	0	0	0	0	0	0
Gm26686	0	0	0.00671208510923919	0	0	0
Gm26688	0	0	0.0076313054558938	0	0	0
Gm26689	0	0	0	0	0	0
Gm26690	0	0	0	0	0	0
Gm26691	0	0	0	0	0	0
Gm26692	0.418822344373346	0.0756358301898807	0.0921499758474815	0.0619987123804117	0.00998503908310715	0.113624959973033
Gm26693	0	0	0	0	0	0
Gm26694	0	0.0658153386705103	0.00449559431756878	0	0	0
Gm26695	0	0	0	0.013104583079839	0	0
Gm26696	0.206953642384106	0	0.00546804086296591	0	0	0
Gm26697	0	0	0.00864289294912793	0.00305873817262417	0	0
Gm26698	0	0	0	0	0	0
Gm26699	0	0.0560579718315553	0.0565215650583489	0.0628984043258514	0.125224458759518	0.133461768858607
Gm26700	0	0	0	0	0	0
Gm26701	0	0	0	0	0	0
Gm26702	0	0	0	0.00575748991863515	0	0
Gm26703	0	0	0.00431989701365519	0	0	0.0151153528150077
Gm26704	0	0	0.00536906986233705	0	0.0089850811712233	0
Gm26705	0	0	0	0	0	0
Gm26706	0.023494032515741	0.0124865769298005	0.0260241841012574	0.0316491155049007	0.0331626624834291	0.00854203664362879
Gm26707	0	0	0	0.00463238332416121	0	0
Gm26708	0.120320154444814	0.025455656246818	0.0235922972479504	0.0153833464634734	0.0600515843109231	0.0217257171659236
Gm26709	0	0	0	0	0	0
Gm26710	0.023494032515741	0.0756801755780073	0.0683868110795662	0.062846683806685	0.0744784209121106	0.040822590207917
Gm26711	0	0	0.00126943343916177	0	0	0
Gm26714	0	0	0	0	0	0
Gm26715	0	0	0.0131163580169775	0	0.00536569059389073	0
Gm26716	0	0	0	0	0	0
Gm26717	0	0	0	0	0	0
Gm26718	0	0.022103843858447	0.016828010647917	0.0308254506777594	0.0416421513373978	0.0177722486337584
Gm26719	0	0	0	0	0	0
Gm26720	0.0177822035706665	0.0233064920233531	0.0117591790550327	0.00663173711919568	0.00631174065815044	0
Gm26721	0	0	0.00898180046429733	0.00726034892925667	0	0.0245848031015193
Gm26722	0.102739552324144	0.0554649689978836	0.0555947353034954	0.121014418104679	0.0540061736745739	0.104010671394008
Gm26723	0	0	0	0.0115149798372703	0	0
Gm26724	0	0.0704101390600246	0	0.0115707583963707	0.013901342174587	0
Gm26725	0	0	0	0	0	0
Gm26726	0	0	0	0	0	0
Gm26728	0	0	0	0.0107525378088049	0	0
Gm26729	0	0	0.00243534503695155	0	0	0
Gm2673	0	0	0	0	0	0.00619272503433866
Gm26730	0	0	0.00924844438485352	0.0199687788143238	0.00678190479290776	0
Gm26731	0	0	0	0	0	0
Gm26732	0	0	0	0	0	0
Gm26733	0	0.0513927433446397	0.02479718674664	0.0215585431881076	0.0261554154787749	0.00937744985877561
Gm26734	0	0	0.00569074647908008	0	0	0
Gm26735	0.327075354641943	0.436964380073186	0.188814749014958	0.116047253630516	0.036953314061434	0.024767656050931
Gm26736	0.132065504490227	0	0.0013499375653876	0.00916458284839776	0	0
Gm26737	0	0.0637354188608114	0.241883850854427	0.169332592330038	0.0299391824124646	0.0156454569909788
Gm26738	0	0	0.00646865167380412	0	0	0.009870382141715
Gm26739	0	0.0240277761091822	0.015708128677418	0	0	0
Gm26740	0	0	0	0	0	0
Gm26741	0	0	0	0	0	0
Gm26742	0	0	0	0	0	0
Gm26743	0	0	0	0	0	0
Gm26744	0	0	0	0	0	0
Gm26745	0.0244834002546274	0	0.00356172253275377	0	0	0
Gm26747	0	0	0	0	0	0
Gm26748	0	0	0.00541516768567099	0	0	0
Gm26749	0	0.0161869921331218	0.00121478047702	0	0.014314732293034	0
Gm26750	0	0	0	0	0	0.0147134987522953
Gm26751	0	0	0	0	0	0
Gm26752	0	0	0	0	0	0
Gm26753	0	0	0.00248365136489061	0	0	0
Gm26754	0	0	0	0	0	0
Gm26755	0	0	0.00162243371547055	0	0	0
Gm26756	0	0	0.0132307658207667	0	0	0.0125181513194131
Gm26759	0	0.0540875275769053	0.023209384979523	0.0124814282952154	0	0
Gm26760	0	0	0.00437817513956927	0.00248117963219489	0.0101102511539435	0
Gm26761	0	0	0.00846080953025585	0	0	0
Gm26762	0	0	0.00656275529583237	0.00592401970802876	0	0
Gm26763	0	0	0.00825784288628125	0.0165769459831065	0	0
Gm26764	0	0	0.00655744650667406	0.00217423681569973	0	0.0118575354230477
Gm26765	0.0179340028694405	0.0715691536947576	0.0159382836596129	0.00286105105288109	0.0163707918879452	0.014490464549803
Gm26766	0	0	0.00239121392634696	0	0	0
Gm26767	0	0.0199624705553559	0.0301358669230114	0.0297049431653799	0	0
Gm26768	0	0	0	0	0	0
Gm26770	0	0.0207632573398115	0.00181057308141476	0	0.00678190479290776	0.0353008392282411
Gm26771	0	0.0137263649154113	0.0229310375856631	0.00704700625231738	0	0
Gm26772	0	0.157744257123139	0.010381425330163	0.100292342336691	0.0480348925459454	0.0134351538862526
Gm26773	0	0	0	0	0	0
Gm26774	0	0	0.00822899584214157	0	0	0
Gm26775	0	0	0.00694020320914996	0	0	0
Gm26776	0	0	0	0	0	0.00795605077551605
Gm26777	0	0	0.00169621185007523	0	0.00995136766621521	0
Gm26778	0	0	0.00347110134574599	0.00894640833017973	0	0
Gm26779	0	0	0.0147403249652984	0.00980279713013311	0.0177655550758856	0
Gm26780	0	0	0	0	0	0
Gm26781	0	0	0.00242662492871789	0.00295006397213724	0	0
Gm26782	0.023494032515741	0.0357257689971777	0.0850823824165215	0.0707218770032753	0.150425699822428	0.206572964925339
Gm26783	0	0	0	0	0.0155494394427081	0
Gm26784	0	0	0	0.00702038053481177	0	0
Gm26785	0.153374233128834	0	0.00956205775482884	0	0	0
Gm26786	0	0.0179513876422647	0.0151005492341563	0.0179885777881844	0.0190121297387733	0.0180564142556436
Gm26787	0.0667735042735043	0.0616924269346463	0.0491858389788514	0.0569084792530308	0.0729232373541991	0.173821643551448
Gm26788	0	0.025190185903572	0.00765539073918182	0	0.0158268166415812	0.0333652124204509
Gm26789	0	0	0	0.00476605122647179	0	0.0175346094107918
Gm26790	0	0	0.00725537351925408	0.00983140555877521	0.0271705968248809	0
Gm26791	0	0	0	0.00249853336091714	0	0
Gm26792	0	0	0	0.00527412382237768	0.0120087231364863	0.0124244747242698
Gm26793	0	0	0.0103511744644922	0.00336937554352239	0	0
Gm26794	0	0	0	0	0	0
Gm26795	0	0	0.00253060129617398	0	0.00631174065815044	0
Gm26796	0	0	0	0.00217546850345823	0	0
Gm26797	0	0	0	0	0	0
Gm26798	0.213857998289136	0.0636871952749429	0	0.00606106335764041	0.0107148635515701	0.00696373980682586
Gm26799	0.191424196018377	0.116224334925873	0.0788690296041642	0.0144081288984307	0.0630040442418719	0.00995762036771501
Gm26800	0	0	0.0144802101568642	0.0047337390147669	0	0.0102721397997138
Gm26801	0	0	0.00862443913264908	0	0	0
Gm26802	0	0	0.00312473864876969	0.00514679921803102	0.00996671118464329	0
Gm26803	0	0	0	0	0	0
Gm26804	0	0	0	0	0	0
Gm26805	0	0	0	0.00372026715982528	0	0.00747706596940534
Gm26806	0	0.0333039148751936	0	0	0	0
Gm26807	0	0	0	0	0	0
Gm26808	0	0	0.0411835358728238	0.00662672016632391	0	0
Gm26809	0	0	0.00371462385147314	0.0145717080673231	0	0
Gm26810	0	0	0.00956205775482884	0	0	0.00369344822912084
Gm26811	0	0	0.00635725551026515	0.0042131056234006	0	0
Gm26812	0	0.0124865769298005	0.00113341418354509	0.00436515575530508	0	0
Gm26813	0	0	0	0.0103790426371072	0	0.0124588235880415
Gm26814	0	0.0651530093365419	0.00192370952755618	0.0149437032914282	0	0.00818944478840113
Gm26815	0	0	0.00439074080578875	0.00165867434433847	0	0
Gm26816	0	0	0	0.0131234370806652	0	0
Gm26819	0	0.0338089120292109	0.0429199803831058	0.0284471719625921	0.070096454310869	0.0795743401859128
Gm26820	0	0	0	0	0	0
Gm26821	0	0	0	0	0	0
Gm26822	0	0	0.00690727321117423	0.00744955533604199	0	0
Gm26823	0	0	0.010341697007973	0.00341658876844275	0.0071246841093183	0
Gm26824	0	0	0	0.00541004896406876	0	0
Gm26825	0	0	0.0111836315770098	0.014742470585733	0	0.00696373980682586
Gm26826	0.0767106474378644	0.027233486294748	0.00643831852552742	0.017920143819655	0	0.0353672678177266
Gm26827	0	0.124652412855165	0.0875127961048482	0.0979481820028819	0.0133941056559608	0.0343257036945502
Gm26829	0	0	0	0	0	0
Gm26830	0.023494032515741	0.041250721887633	0.0234084376874868	0.00479942154421981	0	0
Gm26831	0	0	0	0	0	0.0128810703654231
Gm26832	0	0	0	0.00617154805259887	0	0
Gm26833	0	0	0	0	0	0
Gm26834	0	0	0	0	0	0
Gm26835	0	0	0	0	0	0.013271241617552
Gm26836	0	0.0225159300204895	0.00115382041477536	0.00993416252578812	0.0334793064611421	0.00795605077551605
Gm26837	0	0	0	0	0	0
Gm26838	0	0	0	0	0	0
Gm26839	0	0	0.00536667829446964	0.00590728160316638	0	0
Gm26840	0	0	0	0	0	0
Gm26841	0	0	0	0	0	0
Gm26843	0	0	0	0.0206902955189621	0	0
Gm26844	0.365230094959825	0	0.0114590833449031	0.0081881573043276	0	0.00854203664362879
Gm26846	0	0	0	0	0	0
Gm26847	0	0	0.0201819037419685	0.00401279600389723	0	0.0438744663768027
Gm26848	0	0	0	0	0	0
Gm26849	0	0	0	0	0	0
Gm26850	0	0	0.00224069049118176	0.00861041653751042	0	0.0115806686214835
Gm26851	0	0	0.00418630742567211	0	0	0
Gm26852	0	0	0	0.00943422587377243	0.00678190479290776	0.00685478950997852
Gm26853	0.0177822035706665	0	0	0	0	0.0203783858688121
Gm26854	0	0	0	0.0106334976349912	0	0
Gm26856	0	0	0.00670088585711031	0.00197823349683433	0	0
Gm26857	0	0	0.00672229385382467	0.00901466144537476	0	0
Gm26858	0	0	0	0	0	0
Gm26859	0	0	0	0.0124097371883144	0	0.00656406755384229
Gm26860	0	0.0521322072776561	0.00338242357413934	0.00535310919980946	0	0
Gm26861	0	0	0	0	0	0
Gm26862	0	0.0644599864634028	0	0	0	0
Gm26863	0	0	0.00141510368464697	0	0	0
Gm26864	0	0	0	0	0	0
Gm26865	0	0	0.00871793977647202	0	0	0
Gm26866	0	0	0	0	0	0
Gm26868	0	0	0.028969456622012	0.0331754733637653	0.0323437232153542	0
Gm26870	0	0	0.026007582196746	0.0428636593410978	0	0.00778330651984237
Gm26871	0	0	0	0	0	0
Gm26872	0	0	0	0	0	0
Gm26873	0	0	0	0	0	0
Gm26874	0	0	0	0	0	0
Gm26875	0	0	0	0	0	0
Gm26876	0	0	0	0	0	0
Gm26877	0.164257555847569	0	0	0.00529324021465148	0	0
Gm26878	0	0	0	0	0	0
Gm26879	0	0.0560381749970774	0.0112152255321965	0	0.0170364716785695	0.0126435836973632
Gm26880	0	0	0	0	0	0
Gm26881	0	0.0179513876422647	0.137713048900409	0.0548338693469166	0	0.0494797102671486
Gm26882	0	0.0473342681325353	0.103425936366041	0.0854294755550624	0.181651595251298	0.0575406336940035
Gm26883	0	0	0.0106953979538262	0	0	0
Gm26884	0	0	0.0376295798725629	0.00372026715982528	0	0
Gm26885	0	0	0.00388526048728937	0	0	0.011108996260367
Gm26886	0	0	0.0128800477574199	0.00575748991863515	0	0.00967660776838072
Gm26887	0	0	0	0	0	0
Gm26888	0	0	0	0	0	0
Gm26889	0	0.0652336997292801	0	0	0	0
Gm26890	0.0422656038252938	0.0197180321403924	0.0513568339236976	0.047798681484029	0.0163707918879452	0.0638677144829545
Gm26891	0	0	0.0125189923769489	0	0.0049237071575931	0
Gm26892	0	0	0.00433856419556512	0	0	0
Gm26893	0	0	0	0	0	0
Gm26894	0	0	0.00937781107411677	0	0	0
Gm26895	0	0	0	0	0	0.0136207864097242
Gm26896	0	0	0.0098414384705991	0	0	0
Gm26897	0	0	0	0	0	0
Gm26898	0	0	0	0	0	0
Gm26899	0	0.150832301768127	0.0564251910663306	0.00947375876170717	0.0166417318051786	0.0148264447986268
Gm26901	0	0.0742640122681437	0.0600238508943001	0.0461730581634825	0.0181265967572302	0
Gm26902	0	0	0	0	0	0
Gm26903	0	0	0.00433856419556512	0	0	0
Gm26904	0	0	0.00328378107688317	0	0	0
Gm26905	0	0	0	0	0	0
Gm26906	0	0	0	0	0	0
Gm26907	0	0	0.003512592644631	0	0.0226244343891403	0
Gm26908	0	0	0	0	0	0.0142934940303222
Gm26909	0	0.036444476839535	0.0341012663405845	0.0251244740837692	0	0
Gm26910	0.0244834002546274	0.068133115665183	0.0786993926748624	0.0302842050643932	0.0704512506374416	0.026892394089904
Gm26911	0	0	0	0.00574457109308848	0	0
Gm26912	0	0	0.0025468084229663	0.00816379393738208	0	0.0102721397997138
Gm26913	0	0	0	0	0	0
Gm26915	0	0	0	0	0	0
Gm26916	0.0928332714444857	0.0364449056641981	0.0540760885137789	0.0160018964185167	0.0428484392652626	0.0663381953701536
Gm26917	0.287238707604305	0.215130440217939	0.287848830186436	0.244770940257096	0.232873026140512	0.23874930492762
Gm26918	0	0.0343023754394992	0.00252529716434381	0	0.0231097389061698	0
Gm26919	0	0	0	0	0	0
Gm26920	0	0	0.00142195122991672	0	0	0
Gm26923	0	0	0	0	0	0
Gm26925	0	0	0	0	0	0
Gm26927	0	0	0.00492164737380896	0.00375941828265262	0	0
Gm26928	0	0	0	0	0	0
Gm26929	0	0	0	0	0	0
Gm2693	0	0	0	0	0	0
Gm26930	0	0	0	0	0	0
Gm26931	0	0	0	0	0	0
Gm26933	0	0	0	0	0	0
Gm26935	0	0.0526314689726568	0.0115558884605213	0	0	0.0034536611916927
Gm26936	0	0	0	0	0	0
Gm26937	0	0	0	0.00326343384383229	0	0
Gm26939	0	0	0	0	0	0
Gm2694	0.644451818182486	0.727438783042922	1.20284062211342	0.604178562309571	0.267737182394833	0.534233065955833
Gm26940	0	0	0	0	0	0
Gm26942	0	0	0	0	0	0
Gm26943	0	0	0	0	0	0
Gm26944	0.108711054430806	0.0184935180219333	0.0399688048155237	0.019847788166357	0.0478817583399713	0.0942088175420949
Gm26945	0	0	0	0	0	0
Gm26947	0	0	0	0	0	0
Gm26950	0	0	0	0	0	0
Gm26951	0	0	0.00063558729537267	0	0	0
Gm26952	0	0	0	0	0	0.0297081180055998
Gm26953	0	0	0	0	0	0
Gm26954	0	0	0	0	0.00491088222034736	0.00499378523427594
Gm26956	0	0	0	0	0	0
Gm26957	0	0	0	0	0	0
Gm26959	0	0	0	0	0	0
Gm26962	0	0	0	0	0	0
Gm26963	0	0	0	0	0	0
Gm26964	0	0	0.00532870091600369	0.00286638983073681	0	0.0143194468111308
Gm26965	0	0	0	0	0	0
Gm26967	0	0	0	0	0	0
Gm26968	0	0	0	0	0	0
Gm26969	0	0	0	0	0	0
Gm26970	0	0	0	0	0	0
Gm26971	0	0	0.00277224868179575	0	0	0
Gm26972	0	0	0	0	0	0
Gm26974	0	0	0	0	0	0
Gm26976	0	0	0	0	0	0
Gm26978	0	0	0	0	0.00491088222034736	0.00553239939055088
Gm26979	0	0	0	0	0	0
Gm26980	0	0	0.00742288933123646	0.00410941228007453	0.0225230805267698	0
Gm26981	0	0	0.00232418239574951	0.00459084970200795	0.0582182337618669	0.0108448845574193
Gm26982	0	0	0.00806533415121964	0.0180428754302614	0.0472436454851889	0.0230190807678565
Gm26983	0	0	0.0250510656489337	0.0213781886839107	0	0.0233430254702476
Gm26984	0	0	0	0	0	0
Gm26988	0	0	0	0	0	0
Gm26991	0	0	0	0	0	0
Gm26993	0	0	0	0	0	0
Gm26994	0	0	0	0	0	0
Gm26995	0	0.0173635227114877	0	0	0	0
Gm26996	0	0	0	0	0	0
Gm26999	0	0	0.00810234887093769	0	0	0
Gm27000	0	0	0.0082014664947408	0.00757444926179418	0	0
Gm27001	0	0	0	0	0	0
Gm27002	0	0	0	0	0	0
Gm27003	0	0.010710250244997	0.011203212638381	0.0200855534523984	0.0167464355211993	0
Gm27004	0	0	0	0	0	0
Gm27005	0	0	0	0	0	0
Gm27006	0	0	0	0	0	0
Gm27007	0	0	0	0	0	0
Gm27008	0	0	0	0.00176908707853491	0	0
Gm27010	0.0190389155433707	0.0247386975075762	0.0100445068259426	0.0522831366203639	0.0473396540409606	0.0301835263245192
Gm27011	0	0	0	0	0.0280526154856048	0
Gm27013	0	0	0	0	0	0
Gm27014	0	0	0	0	0	0
Gm27015	0	0	0.0035217828304759	0.0109908634607571	0	0.0149293617249982
Gm27016	0	0	0	0	0	0
Gm27017	0	0	0.0156712637482077	0.00263120642393261	0	0.00832561132882585
Gm27018	0	0.0483297929797243	0.0128564467785366	0.0122643000970139	0.0304706187059128	0.0137651381025133
Gm27019	0	0	0	0	0	0
Gm27022	0	0.0521322072776561	0	0	0	0
Gm27023	0	0	0	0	0	0
Gm27025	0	0	0	0	0	0
Gm27028	0	0	0	0	0	0.0146045098726487
Gm27029	0.0359660480506402	0	0.00885665140029623	0.0099605258250128	0.00846881317205326	0.00762711347314341
Gm27030	0	0	0	0	0	0
Gm27032	0.191424196018377	0	0	0	0	0
Gm27033	0	0.0257267815796244	0	0	0	0
Gm27034	0	0	0	0	0	0
Gm27036	0	0	0	0	0	0
Gm27038	0	0	0	0.0038780568298204	0.0109270390674428	0
Gm27039	0	0	0	0	0	0
Gm27040	0	0	0.00711858216426619	0	0	0
Gm27042	0.153657037492317	0	0.0194910112208881	0.00769588331809548	0.00530218757655033	0
Gm27043	0	0	0	0	0	0
Gm27044	0	0	0	0	0	0
Gm27045	0.627043636118226	0.0729716828015505	0.0109531605850015	0.0197370169507947	0.056979092891131	0.0304695541581596
Gm27046	0.0197800458897065	0.0424178154825027	0.00610869336419246	0.0193840652474975	0.00838252478293452	0.0224887305424502
Gm27047	0	0	0	0	0	0
Gm27048	0	0	0.0193581495333944	0	0	0
Gm2710	0	0	0.0617720825858632	0.0954222563830218	0.026904746969378	0.0460552830076141
Gm27152	0.0244834002546274	0	0	0	0	0
Gm27153	0	0	0	0	0	0
Gm27155	0	0	0	0	0	0
Gm27156	0	0	0	0	0	0
Gm27157	0	0	0	0	0	0
Gm27159	0	0	0	0	0	0.0165334074029985
Gm2716	0	0	0	0	0.015163830019531	0.00670615249254276
Gm27160	0	0	0	0	0	0
Gm27161	0	0	0	0	0.00846881317205326	0
Gm27162	0	0	0	0	0	0
Gm27163	0	0	0	0	0	0
Gm27166	0	0	0	0	0	0
Gm27167	0	0	0	0	0.0364616186770996	0
Gm27168	0	0	0	0	0	0
Gm27169	0	0	0	0	0	0
Gm27174	0	0	0	0	0	0
Gm27177	0	0	0	0	0	0
Gm27178	0	0	0.00658800860204374	0.00195656389032207	0.0165929111764872	0
Gm27179	0	0	0	0	0	0
Gm27184	0.257746823081631	0.0339541279731083	0.0413957947905566	0.0121389848901476	0.0757604158504299	0.0267110426121263
Gm27186	0	0	0	0	0	0
Gm27187	0	0	0	0	0	0
Gm27188	0	0	0.00063558729537267	0	0	0.0100049924912531
Gm2719	0	0	0	0.0118127464010816	0	0
Gm27190	0	0	0	0	0	0
Gm27192	0	0	0	0	0	0
Gm27194	0	0	0	0	0	0
Gm27195	0	0	0.00509006876682904	0	0	0
Gm27196	0	0	0	0.00340296479905153	0	0
Gm27197	0	0	0	0	0	0
Gm27198	0.0897988505747126	0	0	0	0	0
Gm27200	0	0	0	0	0	0
Gm27201	0	0	0	0	0	0
Gm27204	0	0	0	0	0	0
Gm27206	0	0	0	0	0	0.00619272503433866
Gm27207	0	0	0	0	0	0
Gm27208	0	0	0	0	0	0
Gm27209	0	0	0	0	0	0
Gm27210	0	0	0	0	0	0
Gm27211	0	0	0.00487894775862303	0	0.0255643326430964	0.0138185293168044
Gm27216	0	0.0390464848402023	0	0.0155358294608513	0.0304706187059128	0.0257516255713642
Gm27217	0	0	0	0	0	0
Gm27219	0	0	0.00837523778135454	0.0141411366841124	0.012464665927791	0.0245769010808967
Gm27224	0	0	0	0	0	0
Gm27225	0	0.0513927433446397	0.0081392968992768	0.0105240077498612	0.00625070711124196	0.0150720216554807
Gm27226	0	0	0	0	0	0
Gm27227	0	0	0.00969341433993172	0	0	0.00620734776169247
Gm27230	0	0	0	0	0	0
Gm27231	0	0	0	0	0	0
Gm27232	0	0	0.0198495980129243	0	0	0.00620734776169247
Gm27233	0	0	0	0	0	0
Gm27234	0	0	0	0	0	0
