1	2	3	4	5	6	7
Ghdc	0.287485094158473	0.215760096001197	0.225448647169747	0.208111976460582	0.142764500437262	0.233970791591507	0.272181605892735
Ghitm	0.755019431774889	1.00068668820649	1.27131891543218	1.35141644990121	1.41099072766813	1.14255859387468	1.56042332981789
Ghr	0	0.448852189456972	0.488333783218202	0.632393822905904	0.661878129518939	0.413392901866253	0.340850501010249
Ghrl	0	0.0350764111086299	0.00855285527692234	0.000620533844062849	0.00230099283474363	0.0217565891681079	0.00819095615469802
Gid4	0.161798613933289	0.249612213268857	0.121089657170986	0.120020437542329	0.0989494607589412	0.210753600069388	0.191022643206528
Gid8	0	0.314432257851335	0.388726122784599	0.341939973458991	0.404447545649812	0.317089692054691	0.254999627379047
Gigyf1	0.303456534217748	0.252291669763522	0.0590735275113406	0.0770942567114463	0.0493243191574663	0.087935490933609	0.0716880395141916
Gigyf2	0.647824010176311	0.70464651308255	0.578154744808748	0.730371944873557	0.617300315383718	0.725664013559509	0.625932108049949
Gimap1	0.283007949537316	0	0.00825762842233264	0	0	0	0
Gimap1os	0	0	0	0	0.00489898255632988	0	0
Gimap4	0.956483534379514	0.00922992596991414	0.0122988529497453	0	0.0381977256970591	0	0
Gimap5	0.867305646313726	0.0129613394534302	0.00583819987497521	0.00391802374261713	0.0104526699138156	0.00125869713287272	0.00900160904839844
Gimap6	1.27691126363082	0	0.00390275467506816	0	0.0122173918546498	0	0
Gimap8	0.72763884551084	0	0	0	0	0	0
Gimap9	0.498654971685361	0.0531725375977445	0.0435781891975594	0.0474543759305764	0.0510276960390742	0.0281583109711838	0.023015559859204
Gin1	0.213911436167862	0.186950437163187	0.0678325361378512	0.0838387964816729	0.116598613466894	0.129668890951858	0.157952754173586
Ginm1	0.907182482190964	1.16259155376061	0.846844383791087	0.920320167849531	0.971803267205019	1.11247709132153	1.34231921121473
Gins1	0	0.0663464768653065	0.170213003078538	0.0126563340249275	0.0199935756609207	0.0635317374719021	0.0130617807795955
Gins2	0	0.130211505968463	0.743506399574811	0.181441487076056	0.173304875993337	0.16737359250433	0.110175468038041
Gins3	0	0.0509683828280077	0.195178803376091	0.041422119944978	0.0261486834480802	0.0278213168886758	0.0224251843345911
Gins4	0	0.216376578904997	0.509702525880194	0.223103472247517	0.239125997407886	0.336596772054183	0.252469584564396
Gip	0	0.0107291640869902	0	0	0	0	0
Gipc1	0.531951864233871	0.318552667549455	0.397259079672947	0.50463358044773	0.409661522854596	0.341207578329315	0.276616712286196
Git1	0	0.120662692979422	0.0767866748329078	0.0575133977419097	0.0648546063768067	0.105522177030142	0.107143949785907
Git2	1.05069545232231	0.286091433602955	0.285354615864208	0.258755648845721	0.241781013509423	0.241929941276052	0.236068607611975
Gja1	1.00220270261385	0.118205332666015	0.356807500757563	0.440933979677911	0.203551825555662	0.455817565679856	1.34692008751843
Gja4	0.99511590046025	0.0761465672701314	0.00968608419902556	0.00186217643106367	0	0	0
Gjb3	0.217500563984693	0	0.0965906682471169	0.109311538026993	0.0458985698391563	0.0052550799496619	0
Gjb5	0.332810056924676	0	0.0768531569056567	0.039140565221253	0.0295404846587278	0	0
Gjc1	0.468524173546435	0.192217635310546	0.381262392480144	0.179859799413002	0.225458046588917	0.165936263598435	0.0191771461119217
Gjc2	0	0.0664791504130921	0.0319476597692771	0.0745490164052496	0.0479032932762064	0.0622728705067116	0.0162975487759328
Gk2	0	0.0301468854058908	0	0.00265518389073349	0.00314450740750891	0.0109374620636432	0
Gk5	0	0.439536546827484	0.0549720878349621	0.0403511199451688	0.0674918335251058	0.089488719113151	0.0683659450170977
Gkap1	0.838885080928811	0.664712825500907	0.721874563618864	0.521108115799222	0.583612126579374	0.577852154552692	0.733794477634553
Gla	0.2062611074965	0.0649847252329327	0.258758734181459	0.249579315177804	0.24522087895078	0.394901154817984	0.775855495134247
Glb1	0.197748369856536	0.163052594091624	0.321276738232841	0.35260949737124	0.299240171303616	0.750302880662483	0.707740153719331
Glb1l	0	0.177047323124138	0.109048351763027	0.120364260475967	0.0917109139354363	0.360315790139861	0.325144297542966
Glb1l2	0	0.06877206513993	0.00166490170088234	0	0	0.0321763670796764	0.00845340799343555
Glb1l3	0.515385942790948	0.0136724725186699	0	0	0	0	0.00727838641612071
Glce	0.161051736896855	0.0901003728785974	0.318809624535333	0.406728251080572	0.258612447007651	0.114720492049494	0.14418907304512
Gldc	0	0.0355127747149027	0.000602802131822208	0.0017752259749854	0.00600088109918155	0.00151173962413383	0
Gle1	0.385815995022868	0.190905176900309	0.267463823652025	0.17845272648315	0.132382388376103	0.196273766223163	0.119891553024706
Glg1	0.873553040631639	1.12469661474415	0.982104076571079	1.06736117530476	1.04500589363191	1.13828032340027	1.07784909667445
Gli1	0	0.410702454749673	0.0757160927828613	0.0506055683018818	0.138750058401187	0.18422204830472	0.0143579885406161
Gli2	0.217500563984693	0.107670145194503	0.0595569819538616	0.0435592504021247	0.101095382640865	0.0789736794420308	0.00623749392177096
Gli3	0	0.026942858595046	0.158597139374309	0.121319858437258	0.147807114664014	0.0473534651648005	0.00469446117140009
Glipr1	0	0	0.0700202107744064	0.00849014858048603	0.062999621321461	0.000805347356401996	0.00331017769515411
Glipr1l2	0	0.0162450939567373	0	0	0	0	0
Glipr2	0	0.241274060079853	0.831058619872837	0.815063783514915	0.79916124752391	0.405755497185811	0.115485549630626
Glis2	0.249211629651676	0.238314246520812	0.191191747119602	0.217247700057486	0.20955786309207	0.118535067618039	0.0948840981627247
Glis3	0	0.020472230467534	0.029727388208215	0.000893553993450045	0.0182094705124221	0.0216642518156475	0.0045109331106855
Glmn	0.175729524287574	0.260463783284088	0.16988102286272	0.158929684437776	0.143306521778526	0.149569910043882	0.12888957335272
Glmp	0.513056748361467	0.378148328330641	0.607031607855873	0.950386617218326	0.614329149363717	1.15871732117962	1.38051913577578
Glns-ps1	0	0.0426224503106871	0.00267790417597104	0	0	0.0125530387105509	0.00386005134760099
Glo1	0.363094079540406	0.536844618066863	0.301891881388754	0.39764313420875	0.331124530706498	0.337131614176204	0.398150824275182
Glod4	0.614734254767366	0.453512389583392	0.534146203928201	0.522729650917286	0.464476107255194	0.594215548775856	0.570706408597348
Glra3	0	0.00619844891582471	0	0	0	0	0
Glrp1	0	0.0140581275612311	0.000725790668261266	0	0	0	0
Glrx	0	0.362809432997368	0.177841860690267	0.110789532345969	0.116812186643449	0.146521131478246	0.254738478633698
Glrx2	0.939834611026578	0.778422042617907	0.710670012096848	0.900368282152307	0.933042739371475	0.728349741564472	0.76750328776154
Glrx3	0.982920704712271	1.39212423648551	1.10993359091984	1.23623713895701	1.14767686788058	1.42992648773932	1.31704017444963
Glrx5	0.902510396898169	0.764098860102501	1.26627463640693	1.17815124780217	1.15573658957882	1.09854566456435	1.40723523028399
Gls	1.09855285969188	0.650682514292716	0.606490644685604	0.753826162126734	0.753633994972861	0.49215249337698	0.387528069712055
Gls2	0	0.0140761749400911	0.0220491630540876	0.0140140549549692	0.0135547316847224	0	0
Glt28d2	0.333830481776982	0.0514903459516479	0.0382079554502824	0.0203140055030458	0.0156317437755001	0.00828967594758091	0.00926758876098219
Glt8d1	0	0.532604976156282	0.401502776881849	0.503403120086775	0.489016242054692	0.636081066426529	0.649939799886372
Glt8d2	0	0.390545297345298	0.100271675969933	0.02686283702479	0.14320632983754	0.235402449497395	0.0990438013116718
Gltp	0.436475146504511	0.0718366510150825	0.323816572420017	0.253552537800049	0.180419923773627	0.202006511140387	0.238248905822957
Gltscr1	0	0.0670817039480632	0.0294886365206345	0.0206546974567464	0.0237660194439791	0.019902737176946	0.0160639339962578
Gltscr1l	0	0.244933596185053	0.05777805451159	0.0466880628211806	0.039762468519267	0.0226458264993669	0.0304670957452863
Gltscr2	0.762423386453268	1.03482788576902	0.689400709642603	0.587089577364888	0.728120871529448	0.863504115112771	0.723354632636697
Glud1	1.03221200261727	1.22626099173455	0.949523445481142	0.858370224840743	0.813930388252815	0.626828660510787	0.541976526767265
Glul	1.89974323158445	3.28937142565354	0.317330594308877	0.228604317309744	0.216636071184806	1.42762148498878	1.69559792494705
Glyctk	0	0.0182606783204897	0.00197554656131135	0.00641442884419672	0.00313358776075369	0.0090954198172005	0.016885763878549
Glyr1	0.711502572577522	0.698883390910892	0.652875828057576	0.594547754932903	0.583886522581451	0.542952669765051	0.56473312152926
Gm10012	0.180781381385467	0.0748433039990353	0	0.00182019678158903	0	0.000553722195560871	0.00415314723959625
Gm10020	0	0.0123901355082133	0.0348373925063548	0.0298353962896342	0.0165929212404887	0.106273352167157	0.163198894329525
Gm10029	0.172567720861272	0.0859305432084461	0	0	0.000383901288645914	0	0.00119029381931274
Gm10032	0	0.0290657379148962	0	0	0	0	0
Gm10033	0	0.0198742580248483	0.00147272872245243	0.00846815745537735	0.00904674573234246	0.0073784791166037	0.00950541357168857
Gm10036	0.68757873789421	0.482956656544654	0.0543953067435795	0.0644256394755403	0.0311830370284441	0.146504778045563	0.127170975739419
Gm10039	0	0.0861373629469661	0.0166412331523981	0.0173062529614754	0.00735170310548839	0.014970453383915	0.0925147606701128
Gm10045	0	0.00983864812722902	0	0	0.00102751604284537	0.00208791140093398	0
Gm10052	0	0.0140942687165889	0.00422356479710673	0.00145557672312275	0	0	0.00508649823513989
Gm10053	0	0.0901318076069126	0.00532482865321881	0.00889974558488012	0.0138378629637108	0.0266917116851979	0.00250388790626324
Gm10059	0.601384186112634	0.220110515258492	0.0138689274616642	0.00107993703664087	0.0109653782194103	0.0111878536567615	0.0134582510903163
Gm10064	0	0	0.00486951183245864	0.0007522301721571	0	0	0.00648530102114302
Gm10068	0	0.0369679150633902	0.00169091249439522	0.000298356923794049	0.00123516388617432	0.00733309232475791	0
Gm10073	0.372918793714972	0.534094660555486	0.0800693495000915	0.074768113699295	0.0952097817297832	0.177762091054584	0.12801207598568
Gm10074	0	0.0151560304998934	0	0	0	0	0
Gm10076	0.913061828290711	0.604813546614568	1.09465288668198	1.08641371116869	1.11363593923806	1.23771141051556	1.13611196077634
Gm10080	0.172103261355586	0.07461599923454	0.0505371907432798	0.052987853741661	0.0563705060779031	0.0433470092473928	0.022761081845276
Gm10086	0	0.14997056574828	0.0294083531903653	0.0328479938389483	0.0196522217693586	0.0163402520074177	0.0281178173529637
Gm10093	0	0.0477473808642742	0.0194764809634065	0.0244884405849963	0.0334619866400372	0.0460800076589495	0.0475668321635258
Gm10094	0	0.108929215668624	0.0259993163351996	0.0408311948226115	0.0136185618172475	0.0336048737261071	0.0352831725326001
Gm10101	0	0.0130614490646842	0.00469236813465204	0.000862825330029752	0	0.0104952592572715	0.00462311678885867
Gm10110	0	0.0116403824930223	0.0144115948716728	0.018053179378902	0.0180183682646878	0.0170714764068744	0.0124332533077186
Gm10115	0.217500563984693	0.0462569060808741	0	0.00243216067859419	0.00526951896495627	0.0160481053186718	0
Gm10116	0	0.0260627214960589	0.111991814087408	0.143753606530374	0.0842378694467479	0.280182680496417	0.478857744857215
Gm10118	0.217500563984693	0	0	0	0	0	0
Gm10123	0	0.0424382265661688	0.00856858349427392	0.0104203142935905	0.011006996482935	0.00221786625808599	0.0203936915944922
Gm10125	0	0.0902096228006584	0.0105424602532269	0.0159245257013122	0.0395303367769182	0.0263661854436681	0.0210525723690779
Gm10126	0	0.0524958303617118	0	0	0	0	0
Gm10130	0	0.0159962461327222	0	0.00522729506911284	0.000537236462179828	0	0.0022434482115049
Gm10131	0	0.00562887062833409	0.00583153237013736	0.0238674503056574	0.00247034021508769	0.0011867086714293	0.00262324818035526
Gm10132	0	0.0220377544260076	0.0426603636120796	0.0517146399198503	0.0622902637354863	0.084534741565716	0.0995244407687647
Gm10135	0	0.0055660092579392	0.00225981257379008	0.00179848104039389	0.0110257418371926	0.0011867086714293	0.00477176130177259
Gm10136	0	0.077814439402584	0.0071261007440734	0.000744757944162886	0.00529328184123554	0.00480295632135098	0.00676471083678731
Gm10138	0	0.043197031898487	0.0516170232452283	0.055782399131526	0.0357205000093319	0.0226143772345416	0.0153727132121981
Gm10143	0	0	0.0152548348154364	0.00129094922397182	0.00123583165013113	0.00600909152412963	0.0032755383476621
Gm10145	0	0.0125676528221987	0.000698805211335514	0.000370700751359215	0.000235082030488506	0	0
Gm10146	0	0.0335695583205583	0.025664588129943	0.0316966783970954	0.020353410558477	0.0163724274406365	0.0293066369802491
Gm10154	0.0752834782282902	0.055680831932757	0	0	0.000488251864458516	0	0
Gm10155	0	0.0446636251406914	0.00300673072211712	0.000508667682660098	0.00259331807089805	0	0.000773644628738255
Gm10156	0.0752834782282902	0	0	0	0.000788923181344093	0	0
Gm10157	0	0.0379475714888701	0	0.00488777677894725	0.000471645262086295	0	0.00203053671044614
Gm10163	0	0.0243933948030995	0.000797461817127832	0.0147046650520868	0.000623560958477048	0.00666911004001665	0.00688003715971979
Gm10167	0	0.125555378833501	0.0163966677549661	0.0126368544825485	0.00917254738667831	0.00403854772064783	0.00524209434686473
Gm10169	0	0.0701786808940594	0.0243104367262567	0.0106409711747784	0.0120831660503892	0.026486599211435	0.0748892648738325
Gm10175	0	0.0561985187875658	0.0203223727205224	0.0115060588566471	0.0273620439261439	0.025303750033598	0.0325635398995932
Gm10177	0.175729524287574	0.146179199646469	0.230082482633156	0.186593571767449	0.257059054481822	0.162978443060617	0.180538404222115
Gm10180	0.197748369856536	0.0546619477583183	0.00374088095248257	0.0128027519917498	0.00569432530565611	0.00322841743349202	0.0229104998957394
Gm10221	0	0.052457303733372	0.000694322290906384	0.00522701097854131	0.0070239065309671	0.0342681662049076	0.0452672743712713
Gm10224	0.0752834782282902	0.15089173758279	0.00259175802502456	0.00703235783182112	0.00237345428354433	0.00895118086366896	0.000985691779100202
Gm10237	0	0.0381067448825772	0	0.000566735338041794	0	0	0
Gm10240	0	0.0426953420668945	0.00696682642511898	0.00551153096249006	0.00684605395739218	0.0107165303762464	0.00660975795728037
Gm10242	0	0.0163176218023605	0	0	0	0	0
Gm10244	0	0.00788572991559148	0.0003380347005875	0.00161120847905659	0.00373949106861099	0.0064639614618696	0.00639885539544577
Gm10247	0	0.0220136077617021	0.0079164465747168	0.0119674698609843	0	0.00987778586791296	0.00112749040724075
Gm10250	0.226189479108422	0.194482386606038	0.064847500059997	0.0390186920364527	0.040170410291176	0.0707777113935315	0.124455214708982
Gm10257	0	0.0117275333671117	0	0	0	0.00145579695568454	0
Gm10260	0.111848300136569	0.096730484216928	0.00557774842552947	0.00512498814733198	0.00568788113360457	0.0109655333545876	0.00933779345275013
Gm10263	0	0.204018009565338	0.000745087338584607	0.00759304565499306	0.0102809618287034	0	0.0172794445702241
Gm10269	0.24834766361235	0.32063030750764	0.169827391092489	0.147402904398383	0.181579833949662	0.274088042295632	0.254697652228831
Gm10275	0.330471564262643	0.510273936573968	0.12885415938444	0.101397171002299	0.0895990992848504	0.16298737915102	0.167925575668709
Gm10282	0.0752834782282902	0.00975548967082952	0.00990788995235507	0	0.000301771597706816	0.00563418628638645	0
Gm10288	0.704523278146019	0.519918681834548	0.0319324841542443	0.0133263115878285	0.0279690203613574	0.0549740104005461	0.0444125359850349
Gm10307	0	0.0569795896580361	0	0	0	0.00949370914403303	0
Gm10311	0	0.0825432143485084	0.0246693601611439	0.0478327923602924	0.0231083300854983	0.0256591371468704	0.0308681075925313
Gm10312	0	0	0.00486951183245864	0	0.0003769998472562	0	0
Gm10320	0	0.127983963261109	0.0146540687338599	0.022006999048822	0.0385691361649851	0.0375307344206001	0.0470484057206453
Gm10335	0	0.0293194386621396	0.00590466884011679	0.00458504761210795	0.00988890093778666	0.0125075285817428	0.0152550660336387
Gm10343	0	0.0134709022411857	0	0.000301651902389649	0.000423168623520735	0.00873667107670949	0.000584352187449769
Gm10344	0	0.041759015832366	0.00361507153879557	0.00211195933827199	0.00457761524479461	0.0175607100200211	0.0203583005043067
Gm10356	0	0.00884285392700011	0.000772280960820538	0	0	0.00148099247623104	0.00255018387313835
Gm10369	0	0.0699031804015833	0.00654627266735154	0.00690018662339443	0.0160682918137159	0.00958090063834399	0
Gm10375	0	0.00955569791676519	0	0	0	0	0
Gm10399	0	0.0430771374266152	0.015539311684064	0.00760701843759813	0.011267650780345	0.0143174005621107	0.0302980155845316
Gm10401	0.161798613933289	0.0216341368682928	0.00980318843084211	0.0236483274323815	0.0070444227870094	0.014827647701306	0.0325754404045248
Gm10417	0	0.0616103899873176	0	0	0	0.00363135856924938	0.00660125944737024
Gm10419	0.185144724880445	0.00532153919781801	0.00547171856226348	0.00772228588269501	0.00865095544729032	0.016506694748903	0.0103248687091227
Gm10420	0.12365681049504	0.0185991995647266	0.0209969292581372	0.00852820184269261	0.0134478679916267	0.00229380784198152	0.00285799927324481
Gm10443	0.61145013480684	0.232440430532426	0.0142633746227682	0.00957705825346471	0.0132107518481974	0.0283855536590645	0.0237294155717601
Gm10471	0	0.0498634336467431	0.00150449541433719	0	0	0.016372256738277	0.0041934260267575
Gm10478	0	0.00977287968396161	0.0136337674600891	0.00865896211637917	0.00620035547017671	0.00304698986583658	0
Gm10480	0	0.0187304184984232	0.00240670972810245	0.00351458513667112	0.00881674430765034	0	0.0197563583355048
Gm10499	0	0.0165106727122864	0	0.000208566994299372	0.000761409515756173	0	0
Gm10501	0	0.0335297458280012	0.020839161272507	0.0128577152622001	0.0164217351717644	0.00981565392895931	0.0144217552393646
Gm10516	0	0.0414980250228577	0.0159165058055001	0.0239671775905782	0.00723349446864553	0.0398524659534354	0.0293228413152824
Gm10518	0	0.00788572991559148	0	0	0	0	0
Gm10524	0	0.0363849869366189	0.0145617995393489	0.0123048135675804	0.00411542520335725	0.0305962326224318	0.00394829204642795
Gm10544	0	0.0918344944048392	0.0405722204416148	0.0680495256572332	0.0601333836098132	0.0716066480479469	0.0350816474287555
Gm10548	0	0.00742138261014104	0.00624426801536744	0.00661392182998467	0.00426970922045957	0	0.00421590050300252
Gm10549	0.2062611074965	0	0	0.00190113694845242	0	0	0
Gm10557	0	0.0722274962658662	0.0922086501507206	0.0904011684465378	0.107252205195652	0.0537939137538934	0.0758643086244293
Gm10561	0	0.023237802264754	0.0954836028975903	0.0783806274830199	0.128320238957673	0.0740851959261449	0.0361955388346684
Gm10570	0	0.00955986356175197	0	0	0	0.00258060596971396	0
Gm10575	0	0.0708207151746001	0.0116641360538659	0.00857614724561524	0.00767807423763869	0.00781669100677581	0.00545637430665066
Gm10600	0	0.0128776156571256	0	0	0	0	0.000891806781045644
Gm10605	0	0.0327201124736851	0	0.00156851760631394	0	0	0
Gm10619	0	0.0168829390589296	0	0	0	0	0
Gm10638	0	0.0357207670073381	0.00983157859017943	0.00494627543567312	0.0312092011362883	0.0132358294600557	0.0312060154507342
Gm10639	0	0.0346886021636606	0	0	0	0.0527824808475883	0.125437949876221
Gm10647	0	0.0123901355082133	0	0	0	0	0
Gm10651	0	0.00889305804044026	0	0	0	0	0
Gm10655	0	0.0491973176732571	0	0.000640494052875989	0.000370503316686174	0	0
Gm10658	0	0.00991426404085447	0.00299869687764525	0.00981286417401534	0.00641895750608409	0.0245557671724503	0.0360382298234273
Gm10676	0	0.0204787684046599	0.021356936077615	0.00942720895893604	0.00976344673155526	0.00859203515831834	0.0221807898507653
Gm10687	0.197748369856536	0	0	0.00260937272372323	0.000621648789210891	0.00154950384909092	0
Gm10689	0.637589896970309	0.672318081919814	0.0289725382324932	0.0355972248080155	0.0355740503445094	0.045139141069468	0.0346898069261291
Gm10698	0	0.0207573891059024	0.00394519352728104	0.00565510566233821	0.00441550141091525	0.00184275191144529	0
Gm10699	0.12365681049504	0.0221280569483245	0	0	0	0.00254696678218832	0.0142718777733889
Gm10704	0.226189479108422	0.0567981676713219	0.078139222017339	0.0977823750627189	0.0660835916966885	0.185772336516299	0.237476142657765
Gm10706	0	0.0110258590245383	0.00785599458644756	0	0.00131287759591089	0	0
Gm10709	0.0752834782282902	0.0209422034235031	0	0.00144455631027849	0.00258137072885186	0.00530875187683752	0.0177574538400865
Gm10723	0	0.00604468120959591	0	0	0	0	0
Gm10731	0	0.0417714909997895	0	0	0.00231538477973355	0.00287416893722164	0
Gm10735	0	0.0118032795002662	0	0.00180322179922782	0.00401180693169228	0.00771469034552172	0
Gm10736	0.943206883649893	0.290050095001124	0.340254371009933	0.269089497989356	0.319681183952625	0.377269198022818	0.378662726058823
Gm10762	0	0.0724253416070537	0.121150947480558	0.0539760896266063	0.124573050091971	0.0316610956436036	0.0806203091363012
Gm10766	0	0.077643889643578	0.00198289697913016	0.00527164502740189	0.00379252129487863	0.0103665956088737	0.00681903130754456
Gm10778	0	0.0163541291297989	0	0	0.00114220131720778	0	0
Gm10780	0	0.0117526738249656	0	0	0	0	0
Gm10785	0	0.0217132414672554	0.00420132630355183	0.00478269690354271	0.00609121660141818	0.00879791364645158	0.00391858051362698
Gm10800	0	0.0117150034295197	0.00183812903801881	0.000526642097994955	0.00189335893987652	0.0104762850942132	0
Gm10801	0	0.0109816876682211	0	0	0	0.00371243079484381	0
Gm10814	0	0.0100782921905667	0.00661657293099784	0.00961359911416779	0.00257955997996508	0.0217828633804496	0.0185499403259265
Gm10819	0	0.0135374286829993	0	0	0	0.00650885088132493	0.0178375029031466
Gm10827	0	0.00817377318511479	0.00735117676397447	0.00444537972767069	0.00407632915488487	0.000952430097201818	0.00342020348727726
Gm10840	0	0.0208067875119799	0	0	0.00146642333096298	0	0.00124746406765125
Gm10855	0	0.00604468120959591	0	0	0.00157688031709778	0	0
Gm10923	0	0.0260474802735279	0.00116700180639144	0.000254242960415798	0.00439274797140615	0.00447308956844574	0
Gm10925	0	0.0143713671431682	0.00092083564600713	0.00102153099795747	0.00304176517887316	0.000744723223788749	0.00155704869891999
Gm11037	0	0.00249515570466352	0	0	0	0	0
Gm11110	0.111848300136569	0	0.0416565754946625	0.0468168593831024	0.0157857858836042	0.0336549090727591	0.0176229637182541
Gm11146	0	0.0161970991965271	0	0.000508667682660098	0.00098908082700946	0.00273280064436621	0.000566849993570091
Gm11175	0	0.0361861090588943	0.00209009192957919	0.00243335072505976	0.0019912438795818	0.00881254068063094	0.0117325300342349
Gm11188	0.0752834782282902	0.0858020254826995	0	0	0	0	0
Gm11191	0	0.0735214548228407	0	0	0	0	0.00130613807077119
Gm11193	0	0.0129231486202851	0	0.0084037576816867	0.000651821626545067	0	0
Gm11196	0	0.0215881670531684	0.0140564874616413	0.00635598821103481	0.012867223815488	0.00128294030525929	0.00192982001413862
Gm11205	0	0.0100047256046534	0	0.00107757946428947	0.000693781236708727	0.0210920825057087	0
Gm11209	0	0.00921441304088791	0	0	0	0	0
Gm11213	0	0.00548114765944828	0.00318415374972483	0	0.00115836251555186	0	0.00255079756084906
Gm11214	0	0.0142499646853925	0	0	0	0.00420966933001908	0
Gm11221	0	0.0126619872021639	0.00743130098472016	0.0147740332504036	0.0123317344520887	0.0131494965556194	0.00669059201752116
Gm11222	0	0.0112810972018701	0.00151174168095809	0	0	0	0
Gm11223	0	0.020696533316206	0.0144374163504624	0.00117005220244689	0.000543755382642165	0	0
Gm11224	0	0.019620419872572	0.00685460960731237	0.00326426992259938	0.000871880245406128	0	0.00264637171265311
Gm11225	0	0.0429049303655074	0.00147272872245243	0.000514329170273263	0.00357759023936465	0	0.00277599675480564
Gm11232	0	0.0263559312487918	0.00298386370064901	0.000801024777753748	0.000376632957824425	0	0
Gm11240	0	0.00500229147112314	0	0	0	0	0
Gm11243	0	0.0849616747102038	0.00486951183245864	0	0	0	0
Gm11249	0	0.034598351378738	0.0834725998911416	0.0420887859700437	0.0332617061088879	0.0396363708225593	0.0480340762683285
Gm11251	0	0.00786310987829088	0	0	0	0	0
Gm11263	0.668839989049528	0.44112956406212	0.0160942709155779	0.000235621327459106	0.00208081092527518	0	0.00587117520019007
Gm11266	0	0.133744968825964	0.0285363428813203	0.0123322079486234	0.00808449797663928	0.0623862017558041	0.0436720303175548
Gm11267	0	0.010018437418117	0	0	0	0	0
Gm11281	0	0.0286349614511728	0	0.00254498786337373	0.00102613644408299	0.00824510297363855	0.00112853276551465
Gm11285	0	0.0446541359869594	0	0	0.00119276487822799	0	0
Gm11307	0	0.0126619872021639	0	0	0.000212876454718124	0	0
Gm11340	0	0.0140132109362892	0	0	0	0	0
Gm11343	0	0.00583712846396071	0	0	0	0	0
Gm11344	0	0.190488204048202	0	0	0	0	0
Gm11353	0.47450125964647	0.0942525024838278	0.00284760612092045	0.000844867728347159	0.00123679288028787	0.00334583424914444	0.0113571404106753
Gm11354	0	0.0255128835173145	0	0	0	0	0
Gm11355	0	0.0164646378891549	0	0	0	0	0.00121216014966342
Gm11357	0	0.0237217439893471	0	0	0	0	0
Gm11361	0.619340541244624	0.552777944304516	0.119310586565639	0.0881428329559	0.0920527189022545	0.08551988366959	0.035566018204835
Gm11362	0	0.0146400066281793	0	0	0.000427202793294785	0	0
Gm11397	0	0.0136724725186699	0	0	0	0	0
Gm11400	0.231992476431727	0.0586649129620866	0	0.000420780893061449	0	0	0.00638314963156356
Gm11416	0	0.0134709022411857	0	0.000740330521785644	0	0	0
Gm11420	0	0.0132912810675049	0	0.000628764670459603	0	0.00286573793237458	0.00798251925409734
Gm11423	0	0.0461674978173628	0.0244763300417667	0.0268199143742559	0.0305523397820569	0.0455550065182098	0.0671935386047799
Gm11424	0	0.0170007358642678	0	0.00150790722192719	0.00177669889362	0.000635794662037522	0
Gm11425	0.172567720861272	0.0376782770942839	0.00694403696393943	0	0.0012701960206077	0	0.000566849993570091
Gm11438	0	0.0159962461327222	0	0.000899147381190339	0	0.000940887676435212	0
Gm11444	0	0.00991426404085447	0	0	0	0	0
Gm11449	0	0.0310321922916361	0	0	0.000474219650827512	0	0
Gm11450	0	0.0346030843742268	0	0	0	0.0023760972110488	0
Gm11456	0.0752834782282902	0.138552161655234	0.000926270599096982	0	0.00293771985272354	0	0
Gm11457	0.217500563984693	0	0.0110477211549353	0.0141723512262412	0.00472327620010815	0.0169184582988546	0.00345211708842012
Gm11462	0	0.090912473116922	0	0	0	0	0
Gm11465	0	0.0124041521360045	0	0	0.00131822195757343	0	0
Gm11472	0	0.149919491744497	0.00357662359231218	0.00538806019130201	0.000312653534972237	0.0053965362345805	0.00172419305670516
Gm11473	0	0.0138015462110677	0	0	0	0	0
Gm11474	0	0.0215057169985537	0.00522049337780902	0.00622873248025285	0.000843523493987782	0	0
Gm11475	0	0.00883572814613951	0.00165961975054606	0.00157185696202858	0	0	0
Gm11478	1.09648518088922	0.903750840371598	0.197175132860496	0.221634836734917	0.249358875102295	0.271666155053753	0.288145151107952
Gm11483	0.126632769876209	0.037576535204622	0.00357662359231218	0	0	0	0
Gm11488	0	0.0360338229762377	0.00366336303024541	0	0.010325471188606	0	0.00217304151139114
Gm11491	0	0.0167053009317828	0.00733741761102962	0.011185686350593	0.00161307197407785	0.00794034932653834	0.00448679220435916
Gm11494	0	0	0	0	0	0	0.0145040568382752
Gm11506	0	0.0131007155817004	0	0	0	0	0
Gm11510	0	0.0309168271858021	0.000674140392072048	0	0.00502989348237189	0.00268522856885709	0.0152878672227772
Gm11512	0	0.0244092235786371	0	0	0	0.000820911956096097	0.00111297013325497
Gm11514	0	0.00745164372995687	0	0	0	0	0
Gm11517	0.172103261355586	0.0954070474736364	0.00611455657410421	0.000649151922068459	0.00473168248904834	0	0.000978972533034081
Gm11518	0	0.0117400901368329	0.00125004141413784	0.00231008757120434	0.00202901396260357	0	0
Gm11520	0	0.0150830602067177	0.0152216484942764	0.0423380804218506	0.0159531488807329	0.00554411257007685	0.0064939777130653
Gm11524	0	0.0085732055103102	0	0	0	0.00142466016395558	0
Gm11531	0	0.0560291224242682	0	0	0	0	0.00170554312553722
Gm11533	0	0.00604468120959591	0	0	0	0.00178196975787485	0
Gm11534	0	0.0141854398665993	0	0	0	0	0
